decision_id,image_id,class_id,attribute_id,target,stage,selection_method,selection_k,metric_scale,effect
4197::305::cub_attribute_yes_no_v1,4197,73,305,0,projector.output,vision_cls_attention,32,correct_answer_margin,0.09635416666666666
4197::305::cub_attribute_yes_no_v1,4197,73,305,0,projector.output,vision_cls_attention,32,raw_yes_minus_no,-0.09635416666666666
4197::305::cub_attribute_yes_no_v1,4197,73,305,0,projector.output,vision_cls_attention,64,correct_answer_margin,-0.041666666666666664
4197::305::cub_attribute_yes_no_v1,4197,73,305,0,projector.output,vision_cls_attention,64,raw_yes_minus_no,0.041666666666666664
4197::305::cub_attribute_yes_no_v1,4197,73,305,0,vision.late,logit_concept,32,correct_answer_margin,-0.057291666666666664
4197::305::cub_attribute_yes_no_v1,4197,73,305,0,vision.late,logit_concept,32,raw_yes_minus_no,0.057291666666666664
4197::305::cub_attribute_yes_no_v1,4197,73,305,0,vision.late,vision_cls_attention,8,correct_answer_margin,0.06510416666666667
4197::305::cub_attribute_yes_no_v1,4197,73,305,0,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.06510416666666667
4197::305::cub_attribute_yes_no_v1,4197,73,305,0,vision.late,vision_cls_attention,16,correct_answer_margin,0.078125
4197::305::cub_attribute_yes_no_v1,4197,73,305,0,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.078125
4197::305::cub_attribute_yes_no_v1,4197,73,305,0,vision.late,vision_cls_attention,32,correct_answer_margin,0.14583333333333334
4197::305::cub_attribute_yes_no_v1,4197,73,305,0,vision.late,vision_cls_attention,32,raw_yes_minus_no,-0.14583333333333334
4197::305::cub_attribute_yes_no_v1,4197,73,305,0,vision.late,vision_cls_attention,64,correct_answer_margin,-0.03385416666666667
4197::305::cub_attribute_yes_no_v1,4197,73,305,0,vision.late,vision_cls_attention,64,raw_yes_minus_no,0.03385416666666667
4197::308::cub_attribute_yes_no_v1,4197,73,308,0,projector.output,logit_concept,32,correct_answer_margin,-0.020833333333333336
4197::308::cub_attribute_yes_no_v1,4197,73,308,0,projector.output,logit_concept,32,raw_yes_minus_no,0.020833333333333336
4197::308::cub_attribute_yes_no_v1,4197,73,308,0,projector.output,vision_cls_attention,8,correct_answer_margin,0.0546875
4197::308::cub_attribute_yes_no_v1,4197,73,308,0,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.0546875
4197::308::cub_attribute_yes_no_v1,4197,73,308,0,projector.output,vision_cls_attention,16,correct_answer_margin,0.1015625
4197::308::cub_attribute_yes_no_v1,4197,73,308,0,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.1015625
4197::308::cub_attribute_yes_no_v1,4197,73,308,0,projector.output,vision_cls_attention,32,correct_answer_margin,0.1015625
4197::308::cub_attribute_yes_no_v1,4197,73,308,0,projector.output,vision_cls_attention,32,raw_yes_minus_no,-0.1015625
4197::308::cub_attribute_yes_no_v1,4197,73,308,0,projector.output,vision_cls_attention,64,correct_answer_margin,-0.2994791666666667
4197::308::cub_attribute_yes_no_v1,4197,73,308,0,projector.output,vision_cls_attention,64,raw_yes_minus_no,0.2994791666666667
4197::308::cub_attribute_yes_no_v1,4197,73,308,0,vision.late,logit_concept,32,correct_answer_margin,-0.046875
4197::308::cub_attribute_yes_no_v1,4197,73,308,0,vision.late,logit_concept,32,raw_yes_minus_no,0.046875
4197::308::cub_attribute_yes_no_v1,4197,73,308,0,vision.late,vision_cls_attention,8,correct_answer_margin,0.08072916666666667
4197::308::cub_attribute_yes_no_v1,4197,73,308,0,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.08072916666666667
4197::308::cub_attribute_yes_no_v1,4197,73,308,0,vision.late,vision_cls_attention,16,correct_answer_margin,0.1171875
4197::308::cub_attribute_yes_no_v1,4197,73,308,0,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.1171875
4197::308::cub_attribute_yes_no_v1,4197,73,308,0,vision.late,vision_cls_attention,32,correct_answer_margin,0.14322916666666666
4197::308::cub_attribute_yes_no_v1,4197,73,308,0,vision.late,vision_cls_attention,32,raw_yes_minus_no,-0.14322916666666666
4197::308::cub_attribute_yes_no_v1,4197,73,308,0,vision.late,vision_cls_attention,64,correct_answer_margin,-0.17447916666666666
4197::308::cub_attribute_yes_no_v1,4197,73,308,0,vision.late,vision_cls_attention,64,raw_yes_minus_no,0.17447916666666666
4197::309::cub_attribute_yes_no_v1,4197,73,309,0,projector.output,logit_concept,32,correct_answer_margin,-0.13541666666666666
4197::309::cub_attribute_yes_no_v1,4197,73,309,0,projector.output,logit_concept,32,raw_yes_minus_no,0.13541666666666666
4197::309::cub_attribute_yes_no_v1,4197,73,309,0,projector.output,vision_cls_attention,8,correct_answer_margin,0.03125
4197::309::cub_attribute_yes_no_v1,4197,73,309,0,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.03125
4197::309::cub_attribute_yes_no_v1,4197,73,309,0,projector.output,vision_cls_attention,16,correct_answer_margin,-0.041666666666666664
4197::309::cub_attribute_yes_no_v1,4197,73,309,0,projector.output,vision_cls_attention,16,raw_yes_minus_no,0.041666666666666664
4197::309::cub_attribute_yes_no_v1,4197,73,309,0,projector.output,vision_cls_attention,32,correct_answer_margin,-0.09635416666666666
4197::309::cub_attribute_yes_no_v1,4197,73,309,0,projector.output,vision_cls_attention,32,raw_yes_minus_no,0.09635416666666666
4197::309::cub_attribute_yes_no_v1,4197,73,309,0,projector.output,vision_cls_attention,64,correct_answer_margin,-0.24479166666666666
4197::309::cub_attribute_yes_no_v1,4197,73,309,0,projector.output,vision_cls_attention,64,raw_yes_minus_no,0.24479166666666666
4197::309::cub_attribute_yes_no_v1,4197,73,309,0,vision.late,logit_concept,32,correct_answer_margin,-0.1328125
4197::309::cub_attribute_yes_no_v1,4197,73,309,0,vision.late,logit_concept,32,raw_yes_minus_no,0.1328125
4197::309::cub_attribute_yes_no_v1,4197,73,309,0,vision.late,vision_cls_attention,8,correct_answer_margin,0.046875
4197::309::cub_attribute_yes_no_v1,4197,73,309,0,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.046875
4197::309::cub_attribute_yes_no_v1,4197,73,309,0,vision.late,vision_cls_attention,16,correct_answer_margin,-0.018229166666666668
4197::309::cub_attribute_yes_no_v1,4197,73,309,0,vision.late,vision_cls_attention,16,raw_yes_minus_no,0.018229166666666668
4197::309::cub_attribute_yes_no_v1,4197,73,309,0,vision.late,vision_cls_attention,32,correct_answer_margin,-0.0625
4197::309::cub_attribute_yes_no_v1,4197,73,309,0,vision.late,vision_cls_attention,32,raw_yes_minus_no,0.0625
4197::309::cub_attribute_yes_no_v1,4197,73,309,0,vision.late,vision_cls_attention,64,correct_answer_margin,-0.2265625
4197::309::cub_attribute_yes_no_v1,4197,73,309,0,vision.late,vision_cls_attention,64,raw_yes_minus_no,0.2265625
4197::310::cub_attribute_yes_no_v1,4197,73,310,1,projector.output,logit_concept,32,correct_answer_margin,-0.2552083333333333
4197::310::cub_attribute_yes_no_v1,4197,73,310,1,projector.output,logit_concept,32,raw_yes_minus_no,-0.2552083333333333
4197::310::cub_attribute_yes_no_v1,4197,73,310,1,projector.output,vision_cls_attention,8,correct_answer_margin,-0.033854166666666664
4197::310::cub_attribute_yes_no_v1,4197,73,310,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.033854166666666664
4197::310::cub_attribute_yes_no_v1,4197,73,310,1,projector.output,vision_cls_attention,16,correct_answer_margin,-0.23177083333333334
4197::310::cub_attribute_yes_no_v1,4197,73,310,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.23177083333333334
4197::310::cub_attribute_yes_no_v1,4197,73,310,1,projector.output,vision_cls_attention,32,correct_answer_margin,-0.4088541666666667
4197::310::cub_attribute_yes_no_v1,4197,73,310,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,-0.4088541666666667
4197::310::cub_attribute_yes_no_v1,4197,73,310,1,projector.output,vision_cls_attention,64,correct_answer_margin,-0.8567708333333334
4197::310::cub_attribute_yes_no_v1,4197,73,310,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,-0.8567708333333334
4197::310::cub_attribute_yes_no_v1,4197,73,310,1,vision.late,logit_concept,32,correct_answer_margin,-0.38541666666666663
4197::310::cub_attribute_yes_no_v1,4197,73,310,1,vision.late,logit_concept,32,raw_yes_minus_no,-0.38541666666666663
4197::310::cub_attribute_yes_no_v1,4197,73,310,1,vision.late,vision_cls_attention,8,correct_answer_margin,-0.041666666666666664
4197::310::cub_attribute_yes_no_v1,4197,73,310,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.041666666666666664
4197::310::cub_attribute_yes_no_v1,4197,73,310,1,vision.late,vision_cls_attention,16,correct_answer_margin,-0.2734375
4197::310::cub_attribute_yes_no_v1,4197,73,310,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.2734375
4197::310::cub_attribute_yes_no_v1,4197,73,310,1,vision.late,vision_cls_attention,32,correct_answer_margin,-0.4557291666666667
4197::310::cub_attribute_yes_no_v1,4197,73,310,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,-0.4557291666666667
4197::310::cub_attribute_yes_no_v1,4197,73,310,1,vision.late,vision_cls_attention,64,correct_answer_margin,-0.9817708333333334
4197::310::cub_attribute_yes_no_v1,4197,73,310,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,-0.9817708333333334
4197::311::cub_attribute_yes_no_v1,4197,73,311,0,projector.output,logit_concept,32,correct_answer_margin,-0.06770833333333333
4197::311::cub_attribute_yes_no_v1,4197,73,311,0,projector.output,logit_concept,32,raw_yes_minus_no,0.06770833333333333
4197::311::cub_attribute_yes_no_v1,4197,73,311,0,projector.output,vision_cls_attention,8,correct_answer_margin,0.049479166666666664
4197::311::cub_attribute_yes_no_v1,4197,73,311,0,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.049479166666666664
4197::311::cub_attribute_yes_no_v1,4197,73,311,0,projector.output,vision_cls_attention,16,correct_answer_margin,0.20572916666666666
4197::311::cub_attribute_yes_no_v1,4197,73,311,0,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.20572916666666666
4197::311::cub_attribute_yes_no_v1,4197,73,311,0,projector.output,vision_cls_attention,32,correct_answer_margin,0.3697916666666667
4197::311::cub_attribute_yes_no_v1,4197,73,311,0,projector.output,vision_cls_attention,32,raw_yes_minus_no,-0.3697916666666667
4197::311::cub_attribute_yes_no_v1,4197,73,311,0,projector.output,vision_cls_attention,64,correct_answer_margin,0.3671875
4197::311::cub_attribute_yes_no_v1,4197,73,311,0,projector.output,vision_cls_attention,64,raw_yes_minus_no,-0.3671875
4197::311::cub_attribute_yes_no_v1,4197,73,311,0,vision.late,logit_concept,32,correct_answer_margin,0.04947916666666667
4197::311::cub_attribute_yes_no_v1,4197,73,311,0,vision.late,logit_concept,32,raw_yes_minus_no,-0.04947916666666667
4197::311::cub_attribute_yes_no_v1,4197,73,311,0,vision.late,vision_cls_attention,8,correct_answer_margin,0.03645833333333333
4197::311::cub_attribute_yes_no_v1,4197,73,311,0,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.03645833333333333
4197::311::cub_attribute_yes_no_v1,4197,73,311,0,vision.late,vision_cls_attention,16,correct_answer_margin,0.2526041666666667
4197::311::cub_attribute_yes_no_v1,4197,73,311,0,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.2526041666666667
4197::311::cub_attribute_yes_no_v1,4197,73,311,0,vision.late,vision_cls_attention,32,correct_answer_margin,0.4088541666666667
4197::311::cub_attribute_yes_no_v1,4197,73,311,0,vision.late,vision_cls_attention,32,raw_yes_minus_no,-0.4088541666666667
4197::311::cub_attribute_yes_no_v1,4197,73,311,0,vision.late,vision_cls_attention,64,correct_answer_margin,0.4765625
4197::311::cub_attribute_yes_no_v1,4197,73,311,0,vision.late,vision_cls_attention,64,raw_yes_minus_no,-0.4765625
4197::312::cub_attribute_yes_no_v1,4197,73,312,0,projector.output,logit_concept,32,correct_answer_margin,-0.059895833333333336
4197::312::cub_attribute_yes_no_v1,4197,73,312,0,projector.output,logit_concept,32,raw_yes_minus_no,0.059895833333333336
4197::312::cub_attribute_yes_no_v1,4197,73,312,0,projector.output,vision_cls_attention,8,correct_answer_margin,0.10677083333333334
4197::312::cub_attribute_yes_no_v1,4197,73,312,0,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.10677083333333334
4197::312::cub_attribute_yes_no_v1,4197,73,312,0,projector.output,vision_cls_attention,16,correct_answer_margin,0.3307291666666667
4197::312::cub_attribute_yes_no_v1,4197,73,312,0,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.3307291666666667
4197::312::cub_attribute_yes_no_v1,4197,73,312,0,projector.output,vision_cls_attention,32,correct_answer_margin,0.59375
4197::312::cub_attribute_yes_no_v1,4197,73,312,0,projector.output,vision_cls_attention,32,raw_yes_minus_no,-0.59375
4197::312::cub_attribute_yes_no_v1,4197,73,312,0,projector.output,vision_cls_attention,64,correct_answer_margin,0.29166666666666663
4197::312::cub_attribute_yes_no_v1,4197,73,312,0,projector.output,vision_cls_attention,64,raw_yes_minus_no,-0.29166666666666663
4197::312::cub_attribute_yes_no_v1,4197,73,312,0,vision.late,logit_concept,32,correct_answer_margin,0.08072916666666666
4197::312::cub_attribute_yes_no_v1,4197,73,312,0,vision.late,logit_concept,32,raw_yes_minus_no,-0.08072916666666666
4197::312::cub_attribute_yes_no_v1,4197,73,312,0,vision.late,vision_cls_attention,8,correct_answer_margin,0.09635416666666666
4197::312::cub_attribute_yes_no_v1,4197,73,312,0,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.09635416666666666
4197::312::cub_attribute_yes_no_v1,4197,73,312,0,vision.late,vision_cls_attention,16,correct_answer_margin,0.3932291666666667
4197::312::cub_attribute_yes_no_v1,4197,73,312,0,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.3932291666666667
4197::312::cub_attribute_yes_no_v1,4197,73,312,0,vision.late,vision_cls_attention,32,correct_answer_margin,0.6458333333333334
4197::312::cub_attribute_yes_no_v1,4197,73,312,0,vision.late,vision_cls_attention,32,raw_yes_minus_no,-0.6458333333333334
4197::312::cub_attribute_yes_no_v1,4197,73,312,0,vision.late,vision_cls_attention,64,correct_answer_margin,0.4296875
4197::312::cub_attribute_yes_no_v1,4197,73,312,0,vision.late,vision_cls_attention,64,raw_yes_minus_no,-0.4296875
4197::7::cub_attribute_yes_no_v1,4197,73,7,0,projector.output,logit_concept,32,correct_answer_margin,-0.0390625
4197::7::cub_attribute_yes_no_v1,4197,73,7,0,projector.output,logit_concept,32,raw_yes_minus_no,0.0390625
4197::7::cub_attribute_yes_no_v1,4197,73,7,0,projector.output,vision_cls_attention,8,correct_answer_margin,0.018229166666666668
4197::7::cub_attribute_yes_no_v1,4197,73,7,0,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.018229166666666668
4197::7::cub_attribute_yes_no_v1,4197,73,7,0,projector.output,vision_cls_attention,16,correct_answer_margin,-0.04166666666666667
4197::7::cub_attribute_yes_no_v1,4197,73,7,0,projector.output,vision_cls_attention,16,raw_yes_minus_no,0.04166666666666667
4197::7::cub_attribute_yes_no_v1,4197,73,7,0,projector.output,vision_cls_attention,32,correct_answer_margin,-0.04427083333333333
4197::7::cub_attribute_yes_no_v1,4197,73,7,0,projector.output,vision_cls_attention,32,raw_yes_minus_no,0.04427083333333333
4197::7::cub_attribute_yes_no_v1,4197,73,7,0,projector.output,vision_cls_attention,64,correct_answer_margin,-0.11458333333333334
4197::7::cub_attribute_yes_no_v1,4197,73,7,0,projector.output,vision_cls_attention,64,raw_yes_minus_no,0.11458333333333334
4197::7::cub_attribute_yes_no_v1,4197,73,7,0,vision.late,logit_concept,32,correct_answer_margin,-0.03385416666666667
4197::7::cub_attribute_yes_no_v1,4197,73,7,0,vision.late,logit_concept,32,raw_yes_minus_no,0.03385416666666667
4197::7::cub_attribute_yes_no_v1,4197,73,7,0,vision.late,vision_cls_attention,8,correct_answer_margin,0.0546875
4197::7::cub_attribute_yes_no_v1,4197,73,7,0,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.0546875
4197::7::cub_attribute_yes_no_v1,4197,73,7,0,vision.late,vision_cls_attention,16,correct_answer_margin,0.005208333333333334
4197::7::cub_attribute_yes_no_v1,4197,73,7,0,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.005208333333333334
4197::7::cub_attribute_yes_no_v1,4197,73,7,0,vision.late,vision_cls_attention,32,correct_answer_margin,0.005208333333333332
4197::7::cub_attribute_yes_no_v1,4197,73,7,0,vision.late,vision_cls_attention,32,raw_yes_minus_no,-0.005208333333333332
4197::7::cub_attribute_yes_no_v1,4197,73,7,0,vision.late,vision_cls_attention,64,correct_answer_margin,-0.013020833333333336
4197::7::cub_attribute_yes_no_v1,4197,73,7,0,vision.late,vision_cls_attention,64,raw_yes_minus_no,0.013020833333333336
4197::8::cub_attribute_yes_no_v1,4197,73,8,1,projector.output,logit_concept,32,correct_answer_margin,0.002604166666666667
4197::8::cub_attribute_yes_no_v1,4197,73,8,1,projector.output,logit_concept,32,raw_yes_minus_no,0.002604166666666667
4197::8::cub_attribute_yes_no_v1,4197,73,8,1,projector.output,vision_cls_attention,8,correct_answer_margin,0.010416666666666666
4197::8::cub_attribute_yes_no_v1,4197,73,8,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,0.010416666666666666
4197::8::cub_attribute_yes_no_v1,4197,73,8,1,projector.output,vision_cls_attention,16,correct_answer_margin,0.057291666666666664
4197::8::cub_attribute_yes_no_v1,4197,73,8,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,0.057291666666666664
4197::8::cub_attribute_yes_no_v1,4197,73,8,1,projector.output,vision_cls_attention,32,correct_answer_margin,0.13020833333333334
4197::8::cub_attribute_yes_no_v1,4197,73,8,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,0.13020833333333334
4197::8::cub_attribute_yes_no_v1,4197,73,8,1,projector.output,vision_cls_attention,64,correct_answer_margin,0.3203125
4197::8::cub_attribute_yes_no_v1,4197,73,8,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,0.3203125
4197::8::cub_attribute_yes_no_v1,4197,73,8,1,vision.late,logit_concept,32,correct_answer_margin,0.0026041666666666665
4197::8::cub_attribute_yes_no_v1,4197,73,8,1,vision.late,logit_concept,32,raw_yes_minus_no,0.0026041666666666665
