decision_id,image_id,class_id,attribute_id,target,stage,selection_k,metric_scale,left_selector,right_selector,effect
3237::103::cub_attribute_yes_no_v1,3237,56,103,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.13541666666666669
3237::107::cub_attribute_yes_no_v1,3237,56,107,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.04427083333333326
3237::107::cub_attribute_yes_no_v1,3237,56,107,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.04427083333333326
3237::107::cub_attribute_yes_no_v1,3237,56,107,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.0078125
3237::107::cub_attribute_yes_no_v1,3237,56,107,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.0078125
3237::117::cub_attribute_yes_no_v1,3237,56,117,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.0703125
3237::117::cub_attribute_yes_no_v1,3237,56,117,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.0703125
3237::117::cub_attribute_yes_no_v1,3237,56,117,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.08072916666666669
3237::117::cub_attribute_yes_no_v1,3237,56,117,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.08072916666666669
3237::118::cub_attribute_yes_no_v1,3237,56,118,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.23177083333333337
3237::118::cub_attribute_yes_no_v1,3237,56,118,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.23177083333333337
3237::118::cub_attribute_yes_no_v1,3237,56,118,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.17708333333333331
3237::118::cub_attribute_yes_no_v1,3237,56,118,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.17708333333333331
3237::120::cub_attribute_yes_no_v1,3237,56,120,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.1015625
3237::120::cub_attribute_yes_no_v1,3237,56,120,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.1015625
3237::120::cub_attribute_yes_no_v1,3237,56,120,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.10677083333333334
3237::120::cub_attribute_yes_no_v1,3237,56,120,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.10677083333333334
3237::295::cub_attribute_yes_no_v1,3237,56,295,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.09635416666666663
3237::295::cub_attribute_yes_no_v1,3237,56,295,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.09635416666666663
3237::295::cub_attribute_yes_no_v1,3237,56,295,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.07552083333333331
3237::295::cub_attribute_yes_no_v1,3237,56,295,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.07552083333333331
3237::305::cub_attribute_yes_no_v1,3237,56,305,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.3359375
3237::305::cub_attribute_yes_no_v1,3237,56,305,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.3359375
3237::305::cub_attribute_yes_no_v1,3237,56,305,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.3203125
3237::305::cub_attribute_yes_no_v1,3237,56,305,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.3203125
3237::306::cub_attribute_yes_no_v1,3237,56,306,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.40625
3237::306::cub_attribute_yes_no_v1,3237,56,306,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.40625
3237::306::cub_attribute_yes_no_v1,3237,56,306,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.2786458333333333
3237::306::cub_attribute_yes_no_v1,3237,56,306,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.2786458333333333
3237::308::cub_attribute_yes_no_v1,3237,56,308,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.0234375
3237::308::cub_attribute_yes_no_v1,3237,56,308,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.0234375
3237::308::cub_attribute_yes_no_v1,3237,56,308,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.03645833333333334
3237::308::cub_attribute_yes_no_v1,3237,56,308,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.03645833333333334
3237::310::cub_attribute_yes_no_v1,3237,56,310,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.028645833333333315
3237::310::cub_attribute_yes_no_v1,3237,56,310,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.028645833333333315
3237::310::cub_attribute_yes_no_v1,3237,56,310,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.013020833333333315
3237::310::cub_attribute_yes_no_v1,3237,56,310,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.013020833333333315
3237::311::cub_attribute_yes_no_v1,3237,56,311,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-1.1223958333333333
3237::311::cub_attribute_yes_no_v1,3237,56,311,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,1.1223958333333333
3237::311::cub_attribute_yes_no_v1,3237,56,311,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-1.0807291666666667
3237::311::cub_attribute_yes_no_v1,3237,56,311,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,1.0807291666666667
3237::96::cub_attribute_yes_no_v1,3237,56,96,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.39583333333333337
3237::96::cub_attribute_yes_no_v1,3237,56,96,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.39583333333333337
3237::96::cub_attribute_yes_no_v1,3237,56,96,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.3854166666666667
3237::96::cub_attribute_yes_no_v1,3237,56,96,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.3854166666666667
3741::102::cub_attribute_yes_no_v1,3741,65,102,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.4088541666666667
3741::102::cub_attribute_yes_no_v1,3741,65,102,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.4088541666666667
3741::102::cub_attribute_yes_no_v1,3741,65,102,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.39322916666666663
3741::102::cub_attribute_yes_no_v1,3741,65,102,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.39322916666666663
3741::111::cub_attribute_yes_no_v1,3741,65,111,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.1953125
3741::111::cub_attribute_yes_no_v1,3741,65,111,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.1953125
3741::111::cub_attribute_yes_no_v1,3741,65,111,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.2942708333333333
3741::111::cub_attribute_yes_no_v1,3741,65,111,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.2942708333333333
3741::117::cub_attribute_yes_no_v1,3741,65,117,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.5104166666666666
3741::117::cub_attribute_yes_no_v1,3741,65,117,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.5104166666666666
3741::117::cub_attribute_yes_no_v1,3741,65,117,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.5390625
3741::117::cub_attribute_yes_no_v1,3741,65,117,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.5390625
3741::118::cub_attribute_yes_no_v1,3741,65,118,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.3828125
3741::118::cub_attribute_yes_no_v1,3741,65,118,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.3828125
3741::118::cub_attribute_yes_no_v1,3741,65,118,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.35677083333333337
3741::118::cub_attribute_yes_no_v1,3741,65,118,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.35677083333333337
3741::294::cub_attribute_yes_no_v1,3741,65,294,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.21875
3741::294::cub_attribute_yes_no_v1,3741,65,294,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.21875
3741::294::cub_attribute_yes_no_v1,3741,65,294,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.23697916666666669
3741::294::cub_attribute_yes_no_v1,3741,65,294,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.23697916666666669
3741::295::cub_attribute_yes_no_v1,3741,65,295,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.23177083333333334
3741::295::cub_attribute_yes_no_v1,3741,65,295,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.23177083333333334
3741::295::cub_attribute_yes_no_v1,3741,65,295,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.21614583333333334
3741::295::cub_attribute_yes_no_v1,3741,65,295,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.21614583333333334
3741::306::cub_attribute_yes_no_v1,3741,65,306,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.16927083333333331
3741::306::cub_attribute_yes_no_v1,3741,65,306,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.16927083333333331
3741::306::cub_attribute_yes_no_v1,3741,65,306,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.15625
3741::306::cub_attribute_yes_no_v1,3741,65,306,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.15625
3741::309::cub_attribute_yes_no_v1,3741,65,309,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.09895833333333333
3741::309::cub_attribute_yes_no_v1,3741,65,309,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.09895833333333333
3741::309::cub_attribute_yes_no_v1,3741,65,309,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.03645833333333333
3741::309::cub_attribute_yes_no_v1,3741,65,309,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.03645833333333333
3741::5::cub_attribute_yes_no_v1,3741,65,5,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.21614583333333331
3741::5::cub_attribute_yes_no_v1,3741,65,5,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.21614583333333331
3741::5::cub_attribute_yes_no_v1,3741,65,5,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.375
3741::5::cub_attribute_yes_no_v1,3741,65,5,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.375
3741::7::cub_attribute_yes_no_v1,3741,65,7,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.16145833333333331
3741::7::cub_attribute_yes_no_v1,3741,65,7,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.16145833333333331
3741::7::cub_attribute_yes_no_v1,3741,65,7,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.25
3741::7::cub_attribute_yes_no_v1,3741,65,7,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.25
3747::102::cub_attribute_yes_no_v1,3747,65,102,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.203125
3747::102::cub_attribute_yes_no_v1,3747,65,102,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.203125
3747::102::cub_attribute_yes_no_v1,3747,65,102,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.16927083333333334
3747::102::cub_attribute_yes_no_v1,3747,65,102,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.16927083333333334
3747::104::cub_attribute_yes_no_v1,3747,65,104,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.19791666666666666
3747::104::cub_attribute_yes_no_v1,3747,65,104,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.19791666666666666
3747::104::cub_attribute_yes_no_v1,3747,65,104,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.2265625
3747::104::cub_attribute_yes_no_v1,3747,65,104,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.2265625
3747::111::cub_attribute_yes_no_v1,3747,65,111,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.16927083333333331
3747::111::cub_attribute_yes_no_v1,3747,65,111,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.16927083333333331
3747::111::cub_attribute_yes_no_v1,3747,65,111,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.203125
3747::111::cub_attribute_yes_no_v1,3747,65,111,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.203125
3747::117::cub_attribute_yes_no_v1,3747,65,117,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.10416666666666667
3747::117::cub_attribute_yes_no_v1,3747,65,117,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.10416666666666667
3747::117::cub_attribute_yes_no_v1,3747,65,117,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.10677083333333333
3747::117::cub_attribute_yes_no_v1,3747,65,117,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.10677083333333333
3747::118::cub_attribute_yes_no_v1,3747,65,118,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.007812500000000014
3747::118::cub_attribute_yes_no_v1,3747,65,118,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.007812500000000014
3747::118::cub_attribute_yes_no_v1,3747,65,118,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.05468750000000001
3747::118::cub_attribute_yes_no_v1,3747,65,118,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.05468750000000001
3747::295::cub_attribute_yes_no_v1,3747,65,295,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.140625
3747::295::cub_attribute_yes_no_v1,3747,65,295,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.140625
3747::295::cub_attribute_yes_no_v1,3747,65,295,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.13020833333333334
3747::295::cub_attribute_yes_no_v1,3747,65,295,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.13020833333333334
3747::299::cub_attribute_yes_no_v1,3747,65,299,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.018229166666666664
3747::299::cub_attribute_yes_no_v1,3747,65,299,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.018229166666666664
3747::299::cub_attribute_yes_no_v1,3747,65,299,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.010416666666666671
3747::299::cub_attribute_yes_no_v1,3747,65,299,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.010416666666666671
3747::306::cub_attribute_yes_no_v1,3747,65,306,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.02083333333333333
3747::306::cub_attribute_yes_no_v1,3747,65,306,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.02083333333333333
3747::306::cub_attribute_yes_no_v1,3747,65,306,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.044270833333333336
3747::306::cub_attribute_yes_no_v1,3747,65,306,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.044270833333333336
3747::308::cub_attribute_yes_no_v1,3747,65,308,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.1484375
3747::308::cub_attribute_yes_no_v1,3747,65,308,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.1484375
3747::308::cub_attribute_yes_no_v1,3747,65,308,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.11979166666666666
3747::308::cub_attribute_yes_no_v1,3747,65,308,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.11979166666666666
3747::309::cub_attribute_yes_no_v1,3747,65,309,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.07291666666666666
3747::309::cub_attribute_yes_no_v1,3747,65,309,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.07291666666666666
3747::309::cub_attribute_yes_no_v1,3747,65,309,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.08333333333333333
3747::309::cub_attribute_yes_no_v1,3747,65,309,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.08333333333333333
3747::311::cub_attribute_yes_no_v1,3747,65,311,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.109375
3747::311::cub_attribute_yes_no_v1,3747,65,311,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.109375
